project_index,omniclass_element,mat_group,mat_type,mat_type_podlca,life_cycle_stage,mui_gfa,mui_cfa,bldg_proj_type,bldg_park_type,bldg_cfa,bldg_gfa,bldg_park_gfa,bldg_prim_use,bldg_prim_use_category,bldg_res_units,bldg_stories_above,bldg_stories_below,bldg_height,str_prim_horiz_sys,str_prim_vert_sys,str_lat_sys,str_podium,str_fdn_type,str_sys_summary,gwp_a_to_c,total_eci_gfa_a1_to_a3,total_mui_gfa_a1_to_a3,site_country,site_region,site_state_province,site_clim_zone,bldg_code_year,bldg_energy_code_year,bldg_compl_year,bldg_ibc_type,bldg_sec_use,bldg_occupants,bldg_therm_env_area,bldg_wwr,bldg_rval_walls,bldg_rval_roofs,str_seis_site_cls,str_sdc,str_wind_speed,str_sec_horiz_sys,str_sec_vert_sys,str_grid_long,str_grid_short,lca_assessment_year,lca_design_phase,lca_rsp,lca_software,lca_purp_of_assessment,lca_phys_scope,lca_ec_reductions,lca_ec_reduction_percent,mass_total,stored_carbon_total,ep_a_to_c,ap_a_to_c,sfp_a_to_c,odp_a_to_c,nred_a_to_c,mui_total_gfa,eci_a_to_c_gfa,epi_a_to_c_gfa,api_a_to_c_gfa,sfpi_a_to_c_gfa,odpi_a_to_c_gfa,nredi_a_to_c_gfa,mui_total_cfa,eci_a_to_c_cfa,epi_a_to_c_cfa,api_a_to_c_cfa,sfpi_a_to_c_cfa,odpi_a_to_c_cfa,nredi_a_to_c_cfa,ec_per_occupant_a_to_c,ec_per_res_unit_a_to_c,total_eci_gfa_a1_to_a3_category,mui_gfa_low,mui_gfa_mid,mui_gfa_high
177,Shell - Superstructure,Wood and composites,Glue laminated timber GLT,Glue laminated timber (GLT),A1-A3,0.563702,0.563702,New Construction,No Parking,5950,5950,,Education,Commercial,,2 to 5,0,7.6-15 m,Steel: Other,Steel: Columns,Steel: Braced frames,Not a podium building,Shallow foundation,Steel,2770404,372.7793,781.2737,United States,Pacific Northwest,Washington,Zone 4C (Mixed Marine),2015,2015,2020,Type V-B,Public Assembly,2344,14738.97,0.284,18,36,C,D,51.4096,,,8.5344,7.0104,2021,Completed,60,Tally LCA,Voluntary: Internal Benchmarking,BSECF,Yes,,5074121,63007.59,714.0216,13984.91,147561.6,0.071498,33844542,852.7934,465.6141,0.120004,2.350405,24.80028,1.20E-05,5688.158,852.7934,465.6141,0.120004,2.350405,24.80028,1.20E-05,5688.158,1181.913,,Med,1.38171,21.64375,34.13159
177,Shell - Superstructure,Steel,Hollow structural sections HSS,"HSS, fabricated",A1-A3,10.03241,10.03241,New Construction,No Parking,5950,5950,,Education,Commercial,,2 to 5,0,7.6-15 m,Steel: Other,Steel: Columns,Steel: Braced frames,Not a podium building,Shallow foundation,Steel,2770404,372.7793,781.2737,United States,Pacific Northwest,Washington,Zone 4C (Mixed Marine),2015,2015,2020,Type V-B,Public Assembly,2344,14738.97,0.284,18,36,C,D,51.4096,,,8.5344,7.0104,2021,Completed,60,Tally LCA,Voluntary: Internal Benchmarking,BSECF,Yes,,5074121,63007.59,714.0216,13984.91,147561.6,0.071498,33844542,852.7934,465.6141,0.120004,2.350405,24.80028,1.20E-05,5688.158,852.7934,465.6141,0.120004,2.350405,24.80028,1.20E-05,5688.158,1181.913,,Med,1.602456,4.471,12.19334
177,Shell - Superstructure,Steel,Hot-rolled sections,"Hot-rolled sections, fabricated",A1-A3,29.51777,29.51777,New Construction,No Parking,5950,5950,,Education,Commercial,,2 to 5,0,7.6-15 m,Steel: Other,Steel: Columns,Steel: Braced frames,Not a podium building,Shallow foundation,Steel,2770404,372.7793,781.2737,United States,Pacific Northwest,Washington,Zone 4C (Mixed Marine),2015,2015,2020,Type V-B,Public Assembly,2344,14738.97,0.284,18,36,C,D,51.4096,,,8.5344,7.0104,2021,Completed,60,Tally LCA,Voluntary: Internal Benchmarking,BSECF,Yes,,5074121,63007.59,714.0216,13984.91,147561.6,0.071498,33844542,852.7934,465.6141,0.120004,2.350405,24.80028,1.20E-05,5688.158,852.7934,465.6141,0.120004,2.350405,24.80028,1.20E-05,5688.158,1181.913,,Med,5.475859,27.61686,64.62088
177,Shell - Superstructure,Steel,Open web joists,Open-web steel joist,A1-A3,4.152676,4.152676,New Construction,No Parking,5950,5950,,Education,Commercial,,2 to 5,0,7.6-15 m,Steel: Other,Steel: Columns,Steel: Braced frames,Not a podium building,Shallow foundation,Steel,2770404,372.7793,781.2737,United States,Pacific Northwest,Washington,Zone 4C (Mixed Marine),2015,2015,2020,Type V-B,Public Assembly,2344,14738.97,0.284,18,36,C,D,51.4096,,,8.5344,7.0104,2021,Completed,60,Tally LCA,Voluntary: Internal Benchmarking,BSECF,Yes,,5074121,63007.59,714.0216,13984.91,147561.6,0.071498,33844542,852.7934,465.6141,0.120004,2.350405,24.80028,1.20E-05,5688.158,852.7934,465.6141,0.120004,2.350405,24.80028,1.20E-05,5688.158,1181.913,,Med,3.139642,7.165015,14.3723
177,Shell - Superstructure,Concrete,Ready mix unknown,Ready mix unknown,A1-A3,285.7188,285.7188,New Construction,No Parking,5950,5950,,Education,Commercial,,2 to 5,0,7.6-15 m,Steel: Other,Steel: Columns,Steel: Braced frames,Not a podium building,Shallow foundation,Steel,2770404,372.7793,781.2737,United States,Pacific Northwest,Washington,Zone 4C (Mixed Marine),2015,2015,2020,Type V-B,Public Assembly,2344,14738.97,0.284,18,36,C,D,51.4096,,,8.5344,7.0104,2021,Completed,60,Tally LCA,Voluntary: Internal Benchmarking,BSECF,Yes,,5074121,63007.59,714.0216,13984.91,147561.6,0.071498,33844542,852.7934,465.6141,0.120004,2.350405,24.80028,1.20E-05,5688.158,852.7934,465.6141,0.120004,2.350405,24.80028,1.20E-05,5688.158,1181.913,,Med,107.2537,267.5324,610.7616
177,Shell - Superstructure,Steel,Rebar and reinforcement,"Rebar, fabricated",A1-A3,2.973441,2.973441,New Construction,No Parking,5950,5950,,Education,Commercial,,2 to 5,0,7.6-15 m,Steel: Other,Steel: Columns,Steel: Braced frames,Not a podium building,Shallow foundation,Steel,2770404,372.7793,781.2737,United States,Pacific Northwest,Washington,Zone 4C (Mixed Marine),2015,2015,2020,Type V-B,Public Assembly,2344,14738.97,0.284,18,36,C,D,51.4096,,,8.5344,7.0104,2021,Completed,60,Tally LCA,Voluntary: Internal Benchmarking,BSECF,Yes,,5074121,63007.59,714.0216,13984.91,147561.6,0.071498,33844542,852.7934,465.6141,0.120004,2.350405,24.80028,1.20E-05,5688.158,852.7934,465.6141,0.120004,2.350405,24.80028,1.20E-05,5688.158,1181.913,,Med,3.067049,17.31278,47.23898
177,Shell - Superstructure,Wood and composites,Softwood plywood,Softwood plywood,A1-A3,0.085856,0.085856,New Construction,No Parking,5950,5950,,Education,Commercial,,2 to 5,0,7.6-15 m,Steel: Other,Steel: Columns,Steel: Braced frames,Not a podium building,Shallow foundation,Steel,2770404,372.7793,781.2737,United States,Pacific Northwest,Washington,Zone 4C (Mixed Marine),2015,2015,2020,Type V-B,Public Assembly,2344,14738.97,0.284,18,36,C,D,51.4096,,,8.5344,7.0104,2021,Completed,60,Tally LCA,Voluntary: Internal Benchmarking,BSECF,Yes,,5074121,63007.59,714.0216,13984.91,147561.6,0.071498,33844542,852.7934,465.6141,0.120004,2.350405,24.80028,1.20E-05,5688.158,852.7934,465.6141,0.120004,2.350405,24.80028,1.20E-05,5688.158,1181.913,,Med,0.133693,1.868461,7.278247
177,Shell - Superstructure,Steel,Steel sheet,Cold-formed steel framing,A1-A3,0.056224,0.056224,New Construction,No Parking,5950,5950,,Education,Commercial,,2 to 5,0,7.6-15 m,Steel: Other,Steel: Columns,Steel: Braced frames,Not a podium building,Shallow foundation,Steel,2770404,372.7793,781.2737,United States,Pacific Northwest,Washington,Zone 4C (Mixed Marine),2015,2015,2020,Type V-B,Public Assembly,2344,14738.97,0.284,18,36,C,D,51.4096,,,8.5344,7.0104,2021,Completed,60,Tally LCA,Voluntary: Internal Benchmarking,BSECF,Yes,,5074121,63007.59,714.0216,13984.91,147561.6,0.071498,33844542,852.7934,465.6141,0.120004,2.350405,24.80028,1.20E-05,5688.158,852.7934,465.6141,0.120004,2.350405,24.80028,1.20E-05,5688.158,1181.913,,Med,0.171281,0.834344,2.100042
177,Substructure,Concrete,Ready mix unknown,Ready mix unknown,A1-A3,297.8913,297.8913,New Construction,No Parking,5950,5950,,Education,Commercial,,2 to 5,0,7.6-15 m,Steel: Other,Steel: Columns,Steel: Braced frames,Not a podium building,Shallow foundation,Steel,2770404,372.7793,781.2737,United States,Pacific Northwest,Washington,Zone 4C (Mixed Marine),2015,2015,2020,Type V-B,Public Assembly,2344,14738.97,0.284,18,36,C,D,51.4096,,,8.5344,7.0104,2021,Completed,60,Tally LCA,Voluntary: Internal Benchmarking,BSECF,Yes,,5074121,63007.59,714.0216,13984.91,147561.6,0.071498,33844542,852.7934,465.6141,0.120004,2.350405,24.80028,1.20E-05,5688.158,852.7934,465.6141,0.120004,2.350405,24.80028,1.20E-05,5688.158,1181.913,,Med,117.3167,302.1678,529.0146
177,Substructure,Steel,Rebar and reinforcement,"Rebar, fabricated",A1-A3,7.177942,7.177942,New Construction,No Parking,5950,5950,,Education,Commercial,,2 to 5,0,7.6-15 m,Steel: Other,Steel: Columns,Steel: Braced frames,Not a podium building,Shallow foundation,Steel,2770404,372.7793,781.2737,United States,Pacific Northwest,Washington,Zone 4C (Mixed Marine),2015,2015,2020,Type V-B,Public Assembly,2344,14738.97,0.284,18,36,C,D,51.4096,,,8.5344,7.0104,2021,Completed,60,Tally LCA,Voluntary: Internal Benchmarking,BSECF,Yes,,5074121,63007.59,714.0216,13984.91,147561.6,0.071498,33844542,852.7934,465.6141,0.120004,2.350405,24.80028,1.20E-05,5688.158,852.7934,465.6141,0.120004,2.350405,24.80028,1.20E-05,5688.158,1181.913,,Med,2.877095,7.524284,20.74535
178,Shell - Superstructure,Steel,Decking,Steel deck,A1-A3,1.033066,1.033066,New Construction,No Parking,4450,4450,,Mercantile,Commercial,,1,0,7.6-15 m,Wood: Other,Wood: Mass timber,Steel: Braced frames,Primary system defined above is on a podium,Deep foundation < 50' (15m),Wood: Mass Timber,4014896,673.5377,1714.594,United States,Pacific Northwest,Washington,Zone 4C (Mixed Marine),2012,2012,2017,Type V-B,,930,7811.749,0.38,29.4,38,D,D,49.1744,Concrete: Non-PT framing,Concrete: CIP,8.2296,7.9248,2021,Completed,60,Tally LCA,Voluntary: Internal Benchmarking,BSE,No,,8063114,341072,1030.448,13049.12,200518.5,0.397451,36041979,1811.936,902.2238,0.231561,2.932386,45.06035,8.93E-05,8099.321,1811.936,902.2238,0.231561,2.932386,45.06035,8.93E-05,8099.321,4317.092,,High,1.08998,8.160104,12.8828
178,Shell - Superstructure,Wood and composites,Glue laminated timber GLT,Glue laminated timber (GLT),A1-A3,24.72132,24.72132,New Construction,No Parking,4450,4450,,Mercantile,Commercial,,1,0,7.6-15 m,Wood: Other,Wood: Mass timber,Steel: Braced frames,Primary system defined above is on a podium,Deep foundation < 50' (15m),Wood: Mass Timber,4014896,673.5377,1714.594,United States,Pacific Northwest,Washington,Zone 4C (Mixed Marine),2012,2012,2017,Type V-B,,930,7811.749,0.38,29.4,38,D,D,49.1744,Concrete: Non-PT framing,Concrete: CIP,8.2296,7.9248,2021,Completed,60,Tally LCA,Voluntary: Internal Benchmarking,BSE,No,,8063114,341072,1030.448,13049.12,200518.5,0.397451,36041979,1811.936,902.2238,0.231561,2.932386,45.06035,8.93E-05,8099.321,1811.936,902.2238,0.231561,2.932386,45.06035,8.93E-05,8099.321,4317.092,,High,1.38171,21.64375,34.13159
178,Shell - Superstructure,Steel,Hollow structural sections HSS,"HSS, fabricated",A1-A3,0.793644,0.793644,New Construction,No Parking,4450,4450,,Mercantile,Commercial,,1,0,7.6-15 m,Wood: Other,Wood: Mass timber,Steel: Braced frames,Primary system defined above is on a podium,Deep foundation < 50' (15m),Wood: Mass Timber,4014896,673.5377,1714.594,United States,Pacific Northwest,Washington,Zone 4C (Mixed Marine),2012,2012,2017,Type V-B,,930,7811.749,0.38,29.4,38,D,D,49.1744,Concrete: Non-PT framing,Concrete: CIP,8.2296,7.9248,2021,Completed,60,Tally LCA,Voluntary: Internal Benchmarking,BSE,No,,8063114,341072,1030.448,13049.12,200518.5,0.397451,36041979,1811.936,902.2238,0.231561,2.932386,45.06035,8.93E-05,8099.321,1811.936,902.2238,0.231561,2.932386,45.06035,8.93E-05,8099.321,4317.092,,High,1.602456,4.471,12.19334
178,Shell - Superstructure,Steel,Hot-rolled sections,"Hot-rolled sections, fabricated",A1-A3,4.462182,4.462182,New Construction,No Parking,4450,4450,,Mercantile,Commercial,,1,0,7.6-15 m,Wood: Other,Wood: Mass timber,Steel: Braced frames,Primary system defined above is on a podium,Deep foundation < 50' (15m),Wood: Mass Timber,4014896,673.5377,1714.594,United States,Pacific Northwest,Washington,Zone 4C (Mixed Marine),2012,2012,2017,Type V-B,,930,7811.749,0.38,29.4,38,D,D,49.1744,Concrete: Non-PT framing,Concrete: CIP,8.2296,7.9248,2021,Completed,60,Tally LCA,Voluntary: Internal Benchmarking,BSE,No,,8063114,341072,1030.448,13049.12,200518.5,0.397451,36041979,1811.936,902.2238,0.231561,2.932386,45.06035,8.93E-05,8099.321,1811.936,902.2238,0.231561,2.932386,45.06035,8.93E-05,8099.321,4317.092,,High,5.475859,27.61686,64.62088
178,Shell - Superstructure,Steel,Plate,"Steel plate, fabricated",A1-A3,0.519545,0.519545,New Construction,No Parking,4450,4450,,Mercantile,Commercial,,1,0,7.6-15 m,Wood: Other,Wood: Mass timber,Steel: Braced frames,Primary system defined above is on a podium,Deep foundation < 50' (15m),Wood: Mass Timber,4014896,673.5377,1714.594,United States,Pacific Northwest,Washington,Zone 4C (Mixed Marine),2012,2012,2017,Type V-B,,930,7811.749,0.38,29.4,38,D,D,49.1744,Concrete: Non-PT framing,Concrete: CIP,8.2296,7.9248,2021,Completed,60,Tally LCA,Voluntary: Internal Benchmarking,BSE,No,,8063114,341072,1030.448,13049.12,200518.5,0.397451,36041979,1811.936,902.2238,0.231561,2.932386,45.06035,8.93E-05,8099.321,1811.936,902.2238,0.231561,2.932386,45.06035,8.93E-05,8099.321,4317.092,,High,0.277352,1.013451,3.417708
178,Shell - Superstructure,Concrete,Ready mix NW 3000,"Ready-mixed concrete, USA, National, 3000 psi",A1-A3,6.432071,6.432071,New Construction,No Parking,4450,4450,,Mercantile,Commercial,,1,0,7.6-15 m,Wood: Other,Wood: Mass timber,Steel: Braced frames,Primary system defined above is on a podium,Deep foundation < 50' (15m),Wood: Mass Timber,4014896,673.5377,1714.594,United States,Pacific Northwest,Washington,Zone 4C (Mixed Marine),2012,2012,2017,Type V-B,,930,7811.749,0.38,29.4,38,D,D,49.1744,Concrete: Non-PT framing,Concrete: CIP,8.2296,7.9248,2021,Completed,60,Tally LCA,Voluntary: Internal Benchmarking,BSE,No,,8063114,341072,1030.448,13049.12,200518.5,0.397451,36041979,1811.936,902.2238,0.231561,2.932386,45.06035,8.93E-05,8099.321,1811.936,902.2238,0.231561,2.932386,45.06035,8.93E-05,8099.321,4317.092,,High,4.874468,22.88623,131.8679
178,Shell - Superstructure,Concrete,Ready mix NW 5000,"Ready-mixed concrete, USA, National, 5000 psi",A1-A3,1329.954,1329.954,New Construction,No Parking,4450,4450,,Mercantile,Commercial,,1,0,7.6-15 m,Wood: Other,Wood: Mass timber,Steel: Braced frames,Primary system defined above is on a podium,Deep foundation < 50' (15m),Wood: Mass Timber,4014896,673.5377,1714.594,United States,Pacific Northwest,Washington,Zone 4C (Mixed Marine),2012,2012,2017,Type V-B,,930,7811.749,0.38,29.4,38,D,D,49.1744,Concrete: Non-PT framing,Concrete: CIP,8.2296,7.9248,2021,Completed,60,Tally LCA,Voluntary: Internal Benchmarking,BSE,No,,8063114,341072,1030.448,13049.12,200518.5,0.397451,36041979,1811.936,902.2238,0.231561,2.932386,45.06035,8.93E-05,8099.321,1811.936,902.2238,0.231561,2.932386,45.06035,8.93E-05,8099.321,4317.092,,High,16.47024,180.5792,636.8092
178,Shell - Superstructure,Steel,Rebar and reinforcement,"Rebar, fabricated",A1-A3,42.12442,42.12442,New Construction,No Parking,4450,4450,,Mercantile,Commercial,,1,0,7.6-15 m,Wood: Other,Wood: Mass timber,Steel: Braced frames,Primary system defined above is on a podium,Deep foundation < 50' (15m),Wood: Mass Timber,4014896,673.5377,1714.594,United States,Pacific Northwest,Washington,Zone 4C (Mixed Marine),2012,2012,2017,Type V-B,,930,7811.749,0.38,29.4,38,D,D,49.1744,Concrete: Non-PT framing,Concrete: CIP,8.2296,7.9248,2021,Completed,60,Tally LCA,Voluntary: Internal Benchmarking,BSE,No,,8063114,341072,1030.448,13049.12,200518.5,0.397451,36041979,1811.936,902.2238,0.231561,2.932386,45.06035,8.93E-05,8099.321,1811.936,902.2238,0.231561,2.932386,45.06035,8.93E-05,8099.321,4317.092,,High,3.067049,17.31278,47.23898
178,Shell - Superstructure,Wood and composites,Softwood framing,Softwood Lumber,A1-A3,11.26784,11.26784,New Construction,No Parking,4450,4450,,Mercantile,Commercial,,1,0,7.6-15 m,Wood: Other,Wood: Mass timber,Steel: Braced frames,Primary system defined above is on a podium,Deep foundation < 50' (15m),Wood: Mass Timber,4014896,673.5377,1714.594,United States,Pacific Northwest,Washington,Zone 4C (Mixed Marine),2012,2012,2017,Type V-B,,930,7811.749,0.38,29.4,38,D,D,49.1744,Concrete: Non-PT framing,Concrete: CIP,8.2296,7.9248,2021,Completed,60,Tally LCA,Voluntary: Internal Benchmarking,BSE,No,,8063114,341072,1030.448,13049.12,200518.5,0.397451,36041979,1811.936,902.2238,0.231561,2.932386,45.06035,8.93E-05,8099.321,1811.936,902.2238,0.231561,2.932386,45.06035,8.93E-05,8099.321,4317.092,,High,0.106995,2.306843,10.9576
178,Shell - Superstructure,Wood and composites,Softwood plywood,Softwood plywood,A1-A3,3.785813,3.785813,New Construction,No Parking,4450,4450,,Mercantile,Commercial,,1,0,7.6-15 m,Wood: Other,Wood: Mass timber,Steel: Braced frames,Primary system defined above is on a podium,Deep foundation < 50' (15m),Wood: Mass Timber,4014896,673.5377,1714.594,United States,Pacific Northwest,Washington,Zone 4C (Mixed Marine),2012,2012,2017,Type V-B,,930,7811.749,0.38,29.4,38,D,D,49.1744,Concrete: Non-PT framing,Concrete: CIP,8.2296,7.9248,2021,Completed,60,Tally LCA,Voluntary: Internal Benchmarking,BSE,No,,8063114,341072,1030.448,13049.12,200518.5,0.397451,36041979,1811.936,902.2238,0.231561,2.932386,45.06035,8.93E-05,8099.321,1811.936,902.2238,0.231561,2.932386,45.06035,8.93E-05,8099.321,4317.092,,High,0.133693,1.868461,7.278247
179,Shell - Superstructure,Concrete,Concrete - other,Concrete - other,A1-A3,4.227173,4.227173,New Construction,No Parking,3700,3700,,Education,Commercial,,2 to 5,1,7.6-15 m,Steel: Frame + concrete on metal deck,Steel: Columns,Steel: Braced frames,Not a podium building,Deep foundation < 50' (15m),Steel,2918019,651.9799,1029.579,United States,Pacific Northwest,Washington,Zone 4C (Mixed Marine),2015,2015,2024,Type II-B,Office,1081,6023.831,0.36,26,40,D,D,49.1744,,,8.2296,7.0104,2021,Completed,60,Tally LCA,Voluntary: Internal Benchmarking,BSECF,No,,4124829,16338.63,789.9113,28075.11,161133,0.065481,34266149,1114.819,788.6536,0.21349,7.587868,43.54946,1.77E-05,9261.121,1114.819,788.6536,0.21349,7.587868,43.54946,1.77E-05,9261.121,2699.37,,High,0.792084,1.775574,6.211176
179,Shell - Superstructure,Steel,Decking,Steel deck,A1-A3,13.81115,13.81115,New Construction,No Parking,3700,3700,,Education,Commercial,,2 to 5,1,7.6-15 m,Steel: Frame + concrete on metal deck,Steel: Columns,Steel: Braced frames,Not a podium building,Deep foundation < 50' (15m),Steel,2918019,651.9799,1029.579,United States,Pacific Northwest,Washington,Zone 4C (Mixed Marine),2015,2015,2024,Type II-B,Office,1081,6023.831,0.36,26,40,D,D,49.1744,,,8.2296,7.0104,2021,Completed,60,Tally LCA,Voluntary: Internal Benchmarking,BSECF,No,,4124829,16338.63,789.9113,28075.11,161133,0.065481,34266149,1114.819,788.6536,0.21349,7.587868,43.54946,1.77E-05,9261.121,1114.819,788.6536,0.21349,7.587868,43.54946,1.77E-05,9261.121,2699.37,,High,1.08998,8.160104,12.8828
179,Shell - Superstructure,Steel,Hollow structural sections HSS,"HSS, fabricated",A1-A3,12.78145,12.78145,New Construction,No Parking,3700,3700,,Education,Commercial,,2 to 5,1,7.6-15 m,Steel: Frame + concrete on metal deck,Steel: Columns,Steel: Braced frames,Not a podium building,Deep foundation < 50' (15m),Steel,2918019,651.9799,1029.579,United States,Pacific Northwest,Washington,Zone 4C (Mixed Marine),2015,2015,2024,Type II-B,Office,1081,6023.831,0.36,26,40,D,D,49.1744,,,8.2296,7.0104,2021,Completed,60,Tally LCA,Voluntary: Internal Benchmarking,BSECF,No,,4124829,16338.63,789.9113,28075.11,161133,0.065481,34266149,1114.819,788.6536,0.21349,7.587868,43.54946,1.77E-05,9261.121,1114.819,788.6536,0.21349,7.587868,43.54946,1.77E-05,9261.121,2699.37,,High,1.602456,4.471,12.19334
179,Shell - Superstructure,Steel,Hot-rolled sections,"Hot-rolled sections, fabricated",A1-A3,42.51596,42.51596,New Construction,No Parking,3700,3700,,Education,Commercial,,2 to 5,1,7.6-15 m,Steel: Frame + concrete on metal deck,Steel: Columns,Steel: Braced frames,Not a podium building,Deep foundation < 50' (15m),Steel,2918019,651.9799,1029.579,United States,Pacific Northwest,Washington,Zone 4C (Mixed Marine),2015,2015,2024,Type II-B,Office,1081,6023.831,0.36,26,40,D,D,49.1744,,,8.2296,7.0104,2021,Completed,60,Tally LCA,Voluntary: Internal Benchmarking,BSECF,No,,4124829,16338.63,789.9113,28075.11,161133,0.065481,34266149,1114.819,788.6536,0.21349,7.587868,43.54946,1.77E-05,9261.121,1114.819,788.6536,0.21349,7.587868,43.54946,1.77E-05,9261.121,2699.37,,High,5.475859,27.61686,64.62088
179,Shell - Superstructure,Steel,Plate,"Steel plate, fabricated",A1-A3,4.735911,4.735911,New Construction,No Parking,3700,3700,,Education,Commercial,,2 to 5,1,7.6-15 m,Steel: Frame + concrete on metal deck,Steel: Columns,Steel: Braced frames,Not a podium building,Deep foundation < 50' (15m),Steel,2918019,651.9799,1029.579,United States,Pacific Northwest,Washington,Zone 4C (Mixed Marine),2015,2015,2024,Type II-B,Office,1081,6023.831,0.36,26,40,D,D,49.1744,,,8.2296,7.0104,2021,Completed,60,Tally LCA,Voluntary: Internal Benchmarking,BSECF,No,,4124829,16338.63,789.9113,28075.11,161133,0.065481,34266149,1114.819,788.6536,0.21349,7.587868,43.54946,1.77E-05,9261.121,1114.819,788.6536,0.21349,7.587868,43.54946,1.77E-05,9261.121,2699.37,,High,0.277352,1.013451,3.417708
179,Shell - Superstructure,Concrete,Ready mix LW 3000,"Ready-mixed concrete, USA, National, LW 3000 psi",A1-A3,68.76516,68.76516,New Construction,No Parking,3700,3700,,Education,Commercial,,2 to 5,1,7.6-15 m,Steel: Frame + concrete on metal deck,Steel: Columns,Steel: Braced frames,Not a podium building,Deep foundation < 50' (15m),Steel,2918019,651.9799,1029.579,United States,Pacific Northwest,Washington,Zone 4C (Mixed Marine),2015,2015,2024,Type II-B,Office,1081,6023.831,0.36,26,40,D,D,49.1744,,,8.2296,7.0104,2021,Completed,60,Tally LCA,Voluntary: Internal Benchmarking,BSECF,No,,4124829,16338.63,789.9113,28075.11,161133,0.065481,34266149,1114.819,788.6536,0.21349,7.587868,43.54946,1.77E-05,9261.121,1114.819,788.6536,0.21349,7.587868,43.54946,1.77E-05,9261.121,2699.37,,High,2.28893,11.12484,100.3003
